Year_x,College Code_x,College Name_x,Branch Code_x,Branch Name_x,OC_x,BC_x,BCM_x,MBC_x,SC_x,SCA_x,ST_x,OCRank_x,BCRank_x,BCMRank_x,MBCRank_x,SCRank_x,SCARank_x,STRank_x,Year_y,College Code_y,College Name_y,Branch Code_y,Branch Name_y,OC_y,BC_y,BCM_y,MBC_y,SC_y,SCA_y,ST_y,OCRank_y,BCRank_y,BCMRank_y,MBCRank_y,SCRank_y,SCARank_y,STRank_y
2017,3803,"ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,KOVILVENNI (POST) , KOVILVENNI (VILLAGE),THIRUVARUR DIST, PIN - 614403.",CS,5,174.5,164.25,165.75,147.25,91.75,134905,134905,42810,58637,56344,82868,132605,134905,134905,2018,3803,"ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,KOVILVENNI (POST) , KOVILVENNI (VILLAGE),THIRUVARUR DIST, PIN - 614403.",CS,5,160.5,150.25,141.5,116,80.25,134905,134905,43494,53446,61764,83646,102898,134905,134905
2017,3803,"ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,KOVILVENNI (POST) , KOVILVENNI (VILLAGE),THIRUVARUR DIST, PIN - 614403.",EE,7,156,145.25,146.75,117.25,102.25,134905,134905,70614,85446,83486,116980,127696,134905,134905,2018,3803,"ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,KOVILVENNI (POST) , KOVILVENNI (VILLAGE),THIRUVARUR DIST, PIN - 614403.",EE,7,125.75,90.25,116,125.25,109,134905,134905,75837,100010,83693,76133,89054,134905,134905
2017,3803,"ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,KOVILVENNI (POST) , KOVILVENNI (VILLAGE),THIRUVARUR DIST, PIN - 614403.",EC,9,172.25,165,147.5,134,110.75,134905,134905,46462,57337,82703,99562,122237,134905,134905,2018,3803,"ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,KOVILVENNI (POST) , KOVILVENNI (VILLAGE),THIRUVARUR DIST, PIN - 614403.",EC,9,147,110.25,100,101.5,116.75,134905,134905,56520,88141,94888,94054,83132,134905,134905
2017,3803,"ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,KOVILVENNI (POST) , KOVILVENNI (VILLAGE),THIRUVARUR DIST, PIN - 614403.",ME,15,164.75,155.25,161.25,142.5,106.5,134905,134905,57745,71736,63135,89071,125086,134905,134905,2018,3803,"ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,KOVILVENNI (POST) , KOVILVENNI (VILLAGE),THIRUVARUR DIST, PIN - 614403.",ME,15,143.5,116.5,131.75,90.25,109.25,134905,134905,59790,83272,70572,99924,88923,134905,134905
2017,3803,"ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,KOVILVENNI (POST) , KOVILVENNI (VILLAGE),THIRUVARUR DIST, PIN - 614403.",CH,21,175.75,152,157.5,128.75,94.25,134905,134905,40787,76356,68435,105625,131709,134905,134905,2018,3803,"ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,KOVILVENNI (POST) , KOVILVENNI (VILLAGE),THIRUVARUR DIST, PIN - 614403.",CH,21,136,93.5,87.75,129.25,134905,134905,134905,66800,98469,100856,72789,134905,134905,134905
2017,3803,"ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,KOVILVENNI (POST) , KOVILVENNI (VILLAGE),THIRUVARUR DIST, PIN - 614403.",IT,33,155.5,146.75,149.5,116,115.25,134905,134905,71206,83667,79797,117967,118741,134905,134905,2018,3803,"ANJALAI AMMAL MAHALINGAM ENGINEERING COLLEGE,KOVILVENNI (POST) , KOVILVENNI (VILLAGE),THIRUVARUR DIST, PIN - 614403.",IT,33,143.5,122.25,139,94.75,141.25,134905,134905,59955,78744,64073,97940,62020,134905,134905
2017,3804,"ARASU ENGINEERING COLLEGE,CHENNAI MAIN ROAD,,THANJAVUR DIST, PIN - 612501.",CE,3,109.5,88,98,86,134905,134905,134905,123073,133653,129990,134090,134905,134905,134905,2018,3804,"ARASU ENGINEERING COLLEGE,CHENNAI MAIN ROAD,,THANJAVUR DIST, PIN - 612501.",CE,3,80.5,134905,134905,134905,134905,134905,134905,102868,134905,134905,134905,134905,134905,134905
2017,3804,"ARASU ENGINEERING COLLEGE,CHENNAI MAIN ROAD,,THANJAVUR DIST, PIN - 612501.",CS,5,118.5,103,134905,80.5,134905,134905,134905,115625,127229,134905,134720,134905,134905,134905,2018,3804,"ARASU ENGINEERING COLLEGE,CHENNAI MAIN ROAD,,THANJAVUR DIST, PIN - 612501.",CS,5,81.75,134905,134905,134905,134905,134905,134905,102579,134905,134905,134905,134905,134905,134905
2017,3804,"ARASU ENGINEERING COLLEGE,CHENNAI MAIN ROAD,,THANJAVUR DIST, PIN - 612501.",EE,7,115.25,93,134905,95.25,134905,134905,134905,118598,132147,134905,131296,134905,134905,134905,2018,3804,"ARASU ENGINEERING COLLEGE,CHENNAI MAIN ROAD,,THANJAVUR DIST, PIN - 612501.",EE,7,84.75,134905,134905,134905,134905,134905,134905,101820,134905,134905,134905,134905,134905,134905
2017,3804,"ARASU ENGINEERING COLLEGE,CHENNAI MAIN ROAD,,THANJAVUR DIST, PIN - 612501.",EC,9,109.75,94.25,96.75,96.75,134905,134905,134905,122884,131703,130630,130566,134905,134905,134905,2018,3804,"ARASU ENGINEERING COLLEGE,CHENNAI MAIN ROAD,,THANJAVUR DIST, PIN - 612501.",EC,9,89.25,134905,134905,134905,134905,134905,134905,100359,134905,134905,134905,134905,134905,134905
2017,3804,"ARASU ENGINEERING COLLEGE,CHENNAI MAIN ROAD,,THANJAVUR DIST, PIN - 612501.",ME,15,132.75,93.75,127,97.25,134905,134905,134905,100950,131901,107406,130375,134905,134905,134905,2018,3804,"ARASU ENGINEERING COLLEGE,CHENNAI MAIN ROAD,,THANJAVUR DIST, PIN - 612501.",ME,15,101.25,92.75,97.25,85.75,86.75,134905,134905,94228,98869,96529,101567,101238,134905,134905
2017,3804,"ARASU ENGINEERING COLLEGE,CHENNAI MAIN ROAD,,THANJAVUR DIST, PIN - 612501.",AU,31,89.75,134905,134905,134905,134905,134905,134905,133188,134905,134905,134905,134905,134905,134905,2018,3804,"ARASU ENGINEERING COLLEGE,CHENNAI MAIN ROAD,,THANJAVUR DIST, PIN - 612501.",AU,31,99.5,134905,134905,134905,134905,134905,134905,95240,134905,134905,134905,134905,134905,134905
2017,3805,"DHANALAKSHMI SRINIVASAN ENGINEERING COLLEGE,THURAIYUR ROAD,,PERAMBALUR DIST, PIN - 621212.",CE,3,99.25,134905,134905,96,134905,134905,134905,129436,134905,134905,130912,134905,134905,134905,2018,3805,"DHANALAKSHMI SRINIVASAN ENGINEERING COLLEGE,THURAIYUR ROAD,,PERAMBALUR DIST, PIN - 621212.",CE,3,105.25,94.5,134905,97,100.75,134905,134905,91649,98010,134905,96593,94500,134905,134905
2017,3805,"DHANALAKSHMI SRINIVASAN ENGINEERING COLLEGE,THURAIYUR ROAD,,PERAMBALUR DIST, PIN - 621212.",CS,5,145.75,111.5,111,91,134905,134905,134905,84839,121611,122015,132837,134905,134905,134905,2018,3805,"DHANALAKSHMI SRINIVASAN ENGINEERING COLLEGE,THURAIYUR ROAD,,PERAMBALUR DIST, PIN - 621212.",CS,5,137.25,91.5,109,92.5,86,134905,91.25,65552,99426,89038,98966,101458,134905,99586
2017,3805,"DHANALAKSHMI SRINIVASAN ENGINEERING COLLEGE,THURAIYUR ROAD,,PERAMBALUR DIST, PIN - 621212.",EE,7,133.75,96.25,127.25,95,134905,77.75,134905,99978,130798,107195,131393,134905,134890,134905,2018,3805,"DHANALAKSHMI SRINIVASAN ENGINEERING COLLEGE,THURAIYUR ROAD,,PERAMBALUR DIST, PIN - 621212.",EE,7,125.75,108.5,134905,78.5,86.75,113.5,134905,75776,89414,134905,103298,101158.5,85581,134905
2017,3805,"DHANALAKSHMI SRINIVASAN ENGINEERING COLLEGE,THURAIYUR ROAD,,PERAMBALUR DIST, PIN - 621212.",EC,9,114.25,104.25,90.5,90,134905,134905,134905,119579,126556,132944,133161,134905,134905,134905,2018,3805,"DHANALAKSHMI SRINIVASAN ENGINEERING COLLEGE,THURAIYUR ROAD,,PERAMBALUR DIST, PIN - 621212.",EC,9,98,134905,134905,134905,134905,134905,134905,96073.5,134905,134905,134905,134905,134905,134905
2017,3805,"DHANALAKSHMI SRINIVASAN ENGINEERING COLLEGE,THURAIYUR ROAD,,PERAMBALUR DIST, PIN - 621212.",ME,15,130.5,93,106,90.25,134905,128.75,134905,103791,132170,125335,133067,134905,105636,134905,2018,3805,"DHANALAKSHMI SRINIVASAN ENGINEERING COLLEGE,THURAIYUR ROAD,,PERAMBALUR DIST, PIN - 621212.",ME,15,106.5,99.75,134905,84.25,88.5,134905,134905,90740,95040,134905,101953,100570,134905,134905
2017,3805,"DHANALAKSHMI SRINIVASAN ENGINEERING COLLEGE,THURAIYUR ROAD,,PERAMBALUR DIST, PIN - 621212.",IT,33,127.5,110.75,134905,111.5,134905,134905,134905,106715,122233,134905,121722,134905,134905,134905,2018,3805,"DHANALAKSHMI SRINIVASAN ENGINEERING COLLEGE,THURAIYUR ROAD,,PERAMBALUR DIST, PIN - 621212.",IT,33,150.75,100.5,133.75,89.5,106.25,123.5,134905,53056,94548,68585,100284,91004,77752,134905
2017,3805,"DHANALAKSHMI SRINIVASAN ENGINEERING COLLEGE,THURAIYUR ROAD,,PERAMBALUR DIST, PIN - 621212.",BM,40,165.75,151.5,149.5,152.25,117,134905,134905,56399,77125,79703,75863,117196,134905,134905,2018,3805,"DHANALAKSHMI SRINIVASAN ENGINEERING COLLEGE,THURAIYUR ROAD,,PERAMBALUR DIST, PIN - 621212.",BM,40,165.75,122,127.25,127.25,88.5,134905,134905,38234,78833,74474,74495,100571,134905,134905
2017,3806,"E.G.S.PILLAY ENGINEERING COLLEGE (AUTONOMOUS),OLD NAGORE ROAD,,NAGAPATTINAM DIST, PIN - 611002.",CE,3,111,87.75,89,79.75,134905,134905,134905,121981,133740,133436,134781,134905,134905,134905,2018,3806,"E.G.S.PILLAY ENGINEERING COLLEGE (AUTONOMOUS),OLD NAGORE ROAD,,NAGAPATTINAM DIST, PIN - 611002.",CE,3,82.75,134905,134905,134905,78.25,134905,134905,102343,134905,134905,134905,103337,134905,134905
2017,3806,"E.G.S.PILLAY ENGINEERING COLLEGE (AUTONOMOUS),OLD NAGORE ROAD,,NAGAPATTINAM DIST, PIN - 611002.",CS,5,130,86.25,104.5,93.25,87.75,134905,134905,104100,134036,126280,132092,133732,134905,134905,2018,3806,"E.G.S.PILLAY ENGINEERING COLLEGE (AUTONOMOUS),OLD NAGORE ROAD,,NAGAPATTINAM DIST, PIN - 611002.",CS,5,116.25,91.25,112.25,92.25,81.75,134905,134905,83562,99518,86686,99168,102604,134905,134905
2017,3806,"E.G.S.PILLAY ENGINEERING COLLEGE (AUTONOMOUS),OLD NAGORE ROAD,,NAGAPATTINAM DIST, PIN - 611002.",EE,7,133.25,108,107,112.75,134905,134905,134905,100600,124072,124788,120757,134905,134905,134905,2018,3806,"E.G.S.PILLAY ENGINEERING COLLEGE (AUTONOMOUS),OLD NAGORE ROAD,,NAGAPATTINAM DIST, PIN - 611002.",EE,7,114.75,90.75,134905,82.25,97.5,134905,134905,84634,99735,134905,102457,96320,134905,134905
2017,3806,"E.G.S.PILLAY ENGINEERING COLLEGE (AUTONOMOUS),OLD NAGORE ROAD,,NAGAPATTINAM DIST, PIN - 611002.",EC,9,126,99.75,115,89.75,134905,134905,134905,108321,129135,118919,133237,134905,134905,134905,2018,3806,"E.G.S.PILLAY ENGINEERING COLLEGE (AUTONOMOUS),OLD NAGORE ROAD,,NAGAPATTINAM DIST, PIN - 611002.",EC,9,118.25,99,104.75,107,88.25,134905,134905,82017,95486,92001,90436,100724,134905,134905
2017,3806,"E.G.S.PILLAY ENGINEERING COLLEGE (AUTONOMOUS),OLD NAGORE ROAD,,NAGAPATTINAM DIST, PIN - 611002.",ME,15,141,131,133.75,125.75,85,134905,134905,90931,103102,99777,108676,134235,134905,134905,2018,3806,"E.G.S.PILLAY ENGINEERING COLLEGE (AUTONOMOUS),OLD NAGORE ROAD,,NAGAPATTINAM DIST, PIN - 611002.",ME,15,120.25,93.25,99,77.75,85,134905,134905,80247,98679,95462,103423,101736,134905,134905
2017,3806,"E.G.S.PILLAY ENGINEERING COLLEGE (AUTONOMOUS),OLD NAGORE ROAD,,NAGAPATTINAM DIST, PIN - 611002.",IT,33,130,96.75,106.5,96.25,134905,134905,134905,104169,130587,125091,130804,134905,134905,134905,2018,3806,"E.G.S.PILLAY ENGINEERING COLLEGE (AUTONOMOUS),OLD NAGORE ROAD,,NAGAPATTINAM DIST, PIN - 611002.",IT,33,136.25,94.5,128.5,99.5,89,134905,134905,66476,97986,73333,95153,100440,134905,134905
2017,3807,"J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,POOLANGULATHUPPATTI (POST) , AMMAPETTAI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 620009.",CE,3,92,134905,134905,134905,134905,134905,134905,132541,134905,134905,134905,134905,134905,134905,2018,3807,"J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,POOLANGULATHUPPATTI (POST) , AMMAPETTAI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 620009.",CE,3,104.25,134905,134905,134905,134905,134905,134905,92323,134905,134905,134905,134905,134905,134905
2017,3807,"J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,POOLANGULATHUPPATTI (POST) , AMMAPETTAI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 620009.",CS,5,130.5,105.25,94.25,97.25,134905,134905,134905,103776,125858,131724,130334,134905,134905,134905,2018,3807,"J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,POOLANGULATHUPPATTI (POST) , AMMAPETTAI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 620009.",CS,5,100,99.5,134905,134905,134905,134905,134905,94958,95179,134905,134905,134905,134905,134905
2017,3807,"J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,POOLANGULATHUPPATTI (POST) , AMMAPETTAI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 620009.",EC,9,101.25,134905,134905,134905,134905,134905,134905,128318,134905,134905,134905,134905,134905,134905,2018,3807,"J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,POOLANGULATHUPPATTI (POST) , AMMAPETTAI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 620009.",EC,9,140,134905,134905,134905,134905,134905,134905,63060,134905,134905,134905,134905,134905,134905
2017,3807,"J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,POOLANGULATHUPPATTI (POST) , AMMAPETTAI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 620009.",ME,15,115.5,94.5,98.75,85,80.5,134905,134905,118349,131644,129674,134269,134700,134905,134905,2018,3807,"J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,POOLANGULATHUPPATTI (POST) , AMMAPETTAI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 620009.",ME,15,79.5,134905,134905,134905,134905,134905,134905,103088,134905,134905,134905,134905,134905,134905
2017,3807,"J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,POOLANGULATHUPPATTI (POST) , AMMAPETTAI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 620009.",AE,30,108,134905,134905,134905,134905,134905,134905,124145,134905,134905,134905,134905,134905,134905,2018,3807,"J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,POOLANGULATHUPPATTI (POST) , AMMAPETTAI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 620009.",AE,30,87.75,134905,134905,134905,134905,134905,134905,100864,134905,134905,134905,134905,134905,134905
2017,3807,"J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,POOLANGULATHUPPATTI (POST) , AMMAPETTAI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 620009.",IT,33,105.5,134905,134905,134905,134905,134905,134905,125658,134905,134905,134905,134905,134905,134905,2018,3807,"J.J.COLLEGE OF ENGINEERING AND TECHNOLOGY,POOLANGULATHUPPATTI (POST) , AMMAPETTAI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 620009.",IT,33,107,134905,134905,134905,134905,134905,134905,90535,134905,134905,134905,134905,134905,134905
2017,3808,"JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,PAGALAVADI (POST) , KARATTAMPATTI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 621014.",CE,3,100,134905,134905,134905,134905,134905,134905,129018,134905,134905,134905,134905,134905,134905,2018,3808,"JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,PAGALAVADI (POST) , KARATTAMPATTI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 621014.",CE,3,96.5,134905,134905,134905,134905,134905,134905,96832,134905,134905,134905,134905,134905,134905
2017,3808,"JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,PAGALAVADI (POST) , KARATTAMPATTI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 621014.",CS,5,136.75,108,120.25,101.25,134905,134905,134905,96459,124083,114230,128248,134905,134905,134905,2018,3808,"JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,PAGALAVADI (POST) , KARATTAMPATTI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 621014.",CS,5,92,134905,134905,134905,134905,134905,134905,99182,134905,134905,134905,134905,134905,134905
2017,3808,"JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,PAGALAVADI (POST) , KARATTAMPATTI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 621014.",EE,7,106.25,134905,134905,134905,134905,134905,134905,125273,134905,134905,134905,134905,134905,134905,2018,3808,"JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,PAGALAVADI (POST) , KARATTAMPATTI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 621014.",EE,7,92.75,134905,134905,134905,134905,134905,134905,98845,134905,134905,134905,134905,134905,134905
2017,3808,"JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,PAGALAVADI (POST) , KARATTAMPATTI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 621014.",EC,9,104,134905,134905,134905,134905,134905,134905,126663,134905,134905,134905,134905,134905,134905,2018,3808,"JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,PAGALAVADI (POST) , KARATTAMPATTI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 621014.",EC,9,115.75,134905,134905,134905,134905,134905,134905,83849,134905,134905,134905,134905,134905,134905
2017,3808,"JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,PAGALAVADI (POST) , KARATTAMPATTI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 621014.",ME,15,80.5,134905,134905,134905,134905,134905,134905,134728,134905,134905,134905,134905,134905,134905,2018,3808,"JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,PAGALAVADI (POST) , KARATTAMPATTI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 621014.",ME,15,86,134905,134905,134905,134905,134905,134905,101448,134905,134905,134905,134905,134905,134905
2017,3808,"JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,PAGALAVADI (POST) , KARATTAMPATTI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 621014.",IT,33,124.25,134905,134905,134905,134905,134905,134905,110339,134905,134905,134905,134905,134905,134905,2018,3808,"JAYARAM COLLEGE OF ENGINEERING AND TECHNOLOGY,PAGALAVADI (POST) , KARATTAMPATTI (VILLAGE),TIRUCHIRAPALLI DIST, PIN - 621014.",IT,33,99.75,134905,134905,134905,134905,134905,134905,95054,134905,134905,134905,134905,134905,134905
2017,3809,"KURINJI COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHY - DINDIGUL NH ROAD,,TIRUCHIRAPALLI DIST, PIN - 621307.",CS,5,103.75,134905,134905,134905,134905,134905,134905,126778,134905,134905,134905,134905,134905,134905,2018,3809,"KURINJI COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHY - DINDIGUL NH ROAD,,TIRUCHIRAPALLI DIST, PIN - 621307.",CS,5,93.25,134905,134905,134905,134905,134905,134905,98599,134905,134905,134905,134905,134905,134905
2017,3809,"KURINJI COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHY - DINDIGUL NH ROAD,,TIRUCHIRAPALLI DIST, PIN - 621307.",EE,7,152,134905,134905,134905,134905,134905,134905,76206,134905,134905,134905,134905,134905,134905,2018,3809,"KURINJI COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHY - DINDIGUL NH ROAD,,TIRUCHIRAPALLI DIST, PIN - 621307.",EE,7,116.25,134905,134905,134905,134905,134905,134905,83547,134905,134905,134905,134905,134905,134905
2017,3809,"KURINJI COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHY - DINDIGUL NH ROAD,,TIRUCHIRAPALLI DIST, PIN - 621307.",EC,9,152.5,134905,134905,134905,134905,134905,134905,75633,134905,134905,134905,134905,134905,134905,2018,3809,"KURINJI COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHY - DINDIGUL NH ROAD,,TIRUCHIRAPALLI DIST, PIN - 621307.",EC,9,89.25,134905,134905,134905,134905,134905,134905,100370,134905,134905,134905,134905,134905,134905
2017,3809,"KURINJI COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHY - DINDIGUL NH ROAD,,TIRUCHIRAPALLI DIST, PIN - 621307.",ME,15,89.75,134905,134905,134905,134905,134905,134905,133164,134905,134905,134905,134905,134905,134905,2018,3809,"KURINJI COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHY - DINDIGUL NH ROAD,,TIRUCHIRAPALLI DIST, PIN - 621307.",ME,15,118.25,134905,134905,134905,134905,134905,134905,81923.5,134905,134905,134905,134905,134905,134905
2017,3810,"M.A.M COLLEGE OF ENGINEERING,TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621105.",CE,3,127,101.5,116.75,103.25,134905,134905,134905,107351,128075,117384,127072,134905,134905,134905,2018,3810,"M.A.M COLLEGE OF ENGINEERING,TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621105.",CE,3,94.75,134905,134905,134905,88.25,134905,134905,97876,134905,134905,134905,100642,134905,134905
2017,3810,"M.A.M COLLEGE OF ENGINEERING,TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621105.",CS,5,94.75,134905,134905,134905,134905,134905,134905,131506,134905,134905,134905,134905,134905,134905,2018,3810,"M.A.M COLLEGE OF ENGINEERING,TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621105.",CS,5,97,94.75,134905,78,86.25,134905,134905,96648,97895,134905,103384,101340,134905,134905
2017,3810,"M.A.M COLLEGE OF ENGINEERING,TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621105.",EE,7,82.75,134905,134905,134905,134905,134905,134905,134495,134905,134905,134905,134905,134905,134905,2018,3810,"M.A.M COLLEGE OF ENGINEERING,TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621105.",EE,7,84.25,134905,134905,134905,134905,134905,134905,101938,134905,134905,134905,134905,134905,134905
2017,3810,"M.A.M COLLEGE OF ENGINEERING,TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621105.",EC,9,90,134905,134905,134905,134905,134905,134905,133160,134905,134905,134905,134905,134905,134905,2018,3810,"M.A.M COLLEGE OF ENGINEERING,TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621105.",EC,9,88,134905,134905,134905,134905,134905,134905,100799.5,134905,134905,134905,134905,134905,134905
2017,3810,"M.A.M COLLEGE OF ENGINEERING,TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621105.",ME,15,127,88.75,119.75,88,118.25,134905,134905,107425,133499,114702,133644,115856,134905,134905,2018,3810,"M.A.M COLLEGE OF ENGINEERING,TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621105.",ME,15,94.5,89.5,134905,134905,93.5,134905,134905,98048,100257,134905,134905,98496,134905,134905
2017,3810,"M.A.M COLLEGE OF ENGINEERING,TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621105.",IT,33,94.5,134905,134905,134905,134905,134905,134905,131592,134905,134905,134905,134905,134905,134905,2018,3810,"M.A.M COLLEGE OF ENGINEERING,TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621105.",IT,33,97.25,89.5,134905,134905,134905,84.75,134905,96454,100252,134905,134905,134905,101801,134905
2017,3810,"M.A.M COLLEGE OF ENGINEERING,TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621105.",EI,35,102.75,134905,134905,134905,134905,134905,134905,127387,134905,134905,134905,134905,134905,134905,2018,3810,"M.A.M COLLEGE OF ENGINEERING,TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621105.",EI,35,95.25,134905,134905,134905,134905,134905,134905,97568.5,134905,134905,134905,134905,134905,134905
2017,3811,"M.I.E.T ENGINEERING COLLEGE,TRICHY PUDUKKOTTAI MAIN ROAD,,TIRUCHIRAPALLI DIST, PIN - 620007.",CE,3,87,134905,134905,134905,134905,134905,134905,133875,134905,134905,134905,134905,134905,134905,2018,3811,"M.I.E.T ENGINEERING COLLEGE,TRICHY PUDUKKOTTAI MAIN ROAD,,TIRUCHIRAPALLI DIST, PIN - 620007.",CE,3,80.25,134905,134905,134905,134905,134905,134905,102928,134905,134905,134905,134905,134905,134905
2017,3811,"M.I.E.T ENGINEERING COLLEGE,TRICHY PUDUKKOTTAI MAIN ROAD,,TIRUCHIRAPALLI DIST, PIN - 620007.",CS,5,148.5,86.5,144.25,97.75,134905,134905,134905,81126,133988,86799,130125,134905,134905,134905,2018,3811,"M.I.E.T ENGINEERING COLLEGE,TRICHY PUDUKKOTTAI MAIN ROAD,,TIRUCHIRAPALLI DIST, PIN - 620007.",CS,5,131.75,100.25,129.25,83,89.25,119,134905,70655,94784,72846,102271,100369,81287,134905
2017,3811,"M.I.E.T ENGINEERING COLLEGE,TRICHY PUDUKKOTTAI MAIN ROAD,,TIRUCHIRAPALLI DIST, PIN - 620007.",EE,7,102.5,90.25,91,134905,134905,134905,134905,127531,133051,132822,134905,134905,134905,134905,2018,3811,"M.I.E.T ENGINEERING COLLEGE,TRICHY PUDUKKOTTAI MAIN ROAD,,TIRUCHIRAPALLI DIST, PIN - 620007.",EE,7,90,134905,134905,134905,134905,134905,134905,100057,134905,134905,134905,134905,134905,134905
2017,3811,"M.I.E.T ENGINEERING COLLEGE,TRICHY PUDUKKOTTAI MAIN ROAD,,TIRUCHIRAPALLI DIST, PIN - 620007.",EC,9,111.25,85.75,102.75,134905,134905,134905,134905,121906,134123,127424,134905,134905,134905,134905,2018,3811,"M.I.E.T ENGINEERING COLLEGE,TRICHY PUDUKKOTTAI MAIN ROAD,,TIRUCHIRAPALLI DIST, PIN - 620007.",EC,9,95.75,134905,134905,134905,134905,134905,134905,97367,134905,134905,134905,134905,134905,134905
